Time Interval	Source	Target	Weight
200704	www.canadianfreespeech.com	liberal	3
200704	www.equalvoice.ca	npd	1
200704	www.youth.ndp.ca	npd	1
200704	greenparty.ca	conservative	2
200704	www.gca.ca	ndp	4
200704	greenparty.ca	ndp	19
200704	coat.ncf.ca	liberal	2
200704	www.youth.ndp.ca	ndp	21
200704	www.canadians.org	npd	1
200704	www.canadians.org	ndp	1
200704	www.afn.ca	ndp	2
200704	www.canadians.org	liberal	4
200704	ndp.ca	ndp	5
200704	www.ccsd.ca	liberal	1
200704	www.equalvoice.ca	conservative	25
200704	www.canadianfreespeech.com	ndp	2
200704	www.liberal.ca	liberal	47228
200704	www.ndp.ca	npd	2795
200704	secure.conservative.ca	conservative	84
200704	www.nosharia.com	liberal	15
200704	www.equalvoice.ca	liberal	30
200704	www.mnq.qc.ca	ndp	1
200704	www.ccsd.ca	ndp	3
200704	www.canadians.org	conservative	2
200704	stephanedion.ca	liberal	3
200704	www.conservative.ca	conservative	108503
200704	partimarijuana.org	liberal	1
200704	www.ndp.ca	ndp	98860
200704	www.afn.ca	conservative	2
200704	cpcml.ca	ndp	3
200704	www.nosharia.com	ndp	4
200704	www.davidsuzuki.org	ndp	16
200704	www.gca.ca	liberal	4
200704	www.ccsd.ca	conservative	1
200704	coat.ncf.ca	conservative	1
200704	www.ndp.ca	liberal	29
200704	www.gca.ca	conservative	2
200704	donate.ndp.ca	ndp	42
200704	www.equalvoice.ca	ndp	102
200704	www.canadafirst.net	liberal	1
200704	www.conservative.ca	liberal	24
200704	www.afn.ca	liberal	2
200704	coat.ncf.ca	ndp	4
200704	donate.ndp.ca	npd	1
200704	www.fairvotecanada.org	liberal	4
200704	www.canadafirst.net	ndp	1
200705	greenparty.ca	liberal	6
200705	www.ccsd.ca	conservative	1
200705	cpcml.ca	ndp	3
200705	secure.conservative.ca	conservative	52
200705	www.equalvoice.ca	conservative	25
200705	greenparty.ca	conservative	8
200705	www.ccsd.ca	liberal	1
200705	www.gca.ca	liberal	4
200705	www.canadians.org	ndp	1
200705	coat.ncf.ca	ndp	4
200705	www.canadiancrc.com	conservative	2
200705	www.equalvoice.ca	conservateur	1
200705	www.youth.ndp.ca	ndp	21
200705	www.equalvoice.ca	npd	1
200705	www.davidsuzuki.org	ndp	12
200705	www.nosharia.com	ndp	4
200705	www.afn.ca	liberal	2
200705	www.ndp.ca	liberal	92
200705	www.canadianfreespeech.com	ndp	2
200705	www.youth.ndp.ca	npd	1
200705	www.canadians.org	liberal	4
200705	greenparty.ca	ndp	27
200705	www.afn.ca	conservative	2
200705	stephanedion.ca	liberal	3
200705	www.ndp.ca	npd	54
200705	www.canadians.org	npd	1
200705	www.ccsd.ca	ndp	3
200705	www.mnq.qc.ca	ndp	1
200705	www.gca.ca	conservative	2
200705	www.canadafirst.net	liberal	1
200705	donate.ndp.ca	ndp	42
200705	www.conservative.ca	ndp	24
200705	www.gca.ca	ndp	4
200705	www.canadians.org	conservative	2
200705	www.canadafirst.net	ndp	1
200705	coat.ncf.ca	conservative	1
200705	www.libertarian.ca	liberal	2
200705	www.equalvoice.ca	ndp	102
200705	ndp.ca	ndp	5
200705	www.davidsuzuki.org	conservative	12
200705	www.conservative.ca	conservative	92868
200705	coat.ncf.ca	liberal	2
200705	partimarijuana.org	liberal	1
200705	www.afn.ca	ndp	2
200705	www.ndp.ca	ndp	219838
200705	www.canadianfreespeech.com	liberal	3
200705	www.liberal.ca	liberal	55570
200705	liberal.ca	liberal	2
200705	www.nosharia.com	liberal	15
200705	www.conservative.ca	conservateur	79
200705	www.davidsuzuki.org	liberal	16
200705	www.liberal.ca	ndp	2
200705	donate.ndp.ca	npd	1
200705	www.equalvoice.ca	liberal	30
200706	www.conservative.ca	conservative	82099
200706	www.equalvoice.ca	liberal	30
200706	www.canadians.org	npd	1
200706	donate.ndp.ca	ndp	42
200706	www.canadafirst.net	liberal	1
200706	greenparty.ca	conservative	8
200706	www.equalvoice.ca	npd	1
200706	www.ndp.ca	npd	54
200706	liberal.ca	liberal	2
200706	ndp.ca	ndp	5
200706	www.conservative.ca	ndp	24
200706	www.nosharia.com	ndp	4
200706	www.afn.ca	conservative	2
200706	www.equalvoice.ca	conservative	25
200706	www.liberal.ca	ndp	2
200706	www.equalvoice.ca	ndp	102
200706	www.ccsd.ca	conservative	1
200706	www.ndp.ca	liberal	89
200706	www.equalvoice.ca	conservateur	1
200706	www.canadiancrc.com	conservative	2
200706	www.canadians.org	ndp	1
200706	www.gca.ca	ndp	4
200706	www.canadianfreespeech.com	ndp	2
200706	greenparty.ca	liberal	6
200706	partimarijuana.org	liberal	1
200706	www.canadians.org	conservative	2
200706	www.ndp.ca	ndp	232413
200706	www.ccsd.ca	ndp	3
200706	www.libertarian.ca	liberal	2
200706	coat.ncf.ca	ndp	4
200706	www.canadians.org	liberal	4
200706	www.davidsuzuki.org	ndp	12
200706	www.youth.ndp.ca	ndp	21
200706	www.gca.ca	liberal	4
200706	www.mnq.qc.ca	ndp	1
200706	www.afn.ca	liberal	2
200706	donate.ndp.ca	npd	1
200706	stephanedion.ca	liberal	2
200706	www.davidsuzuki.org	conservative	12
200706	secure.conservative.ca	conservative	84
200706	cpcml.ca	ndp	3
200706	greenparty.ca	ndp	27
200706	www.youth.ndp.ca	npd	1
200706	coat.ncf.ca	liberal	2
200706	www.fairvotecanada.org	liberal	4
200706	www.nosharia.com	liberal	15
200706	www.davidsuzuki.org	liberal	16
200706	www.gca.ca	conservative	2
200706	www.ccsd.ca	liberal	1
200706	www.canadianfreespeech.com	liberal	3
200706	www.conservative.ca	conservateur	70
200706	coat.ncf.ca	conservative	1
200706	www.afn.ca	ndp	2
200706	www.liberal.ca	liberal	62710
200707	donate.ndp.ca	npd	1
200707	www.equalvoice.ca	conservative	2
200707	www.mnq.qc.ca	ndp	1
200707	www.nosharia.com	ndp	1
200707	coat.ncf.ca	ndp	1
200707	www.ccsd.ca	conservative	1
200707	www.liberal.ca	liberal	1945
200707	www.gca.ca	ndp	2
200707	donate.ndp.ca	ndp	42
200707	coat.ncf.ca	liberal	1
200707	liberal.ca	liberal	1
200707	www.conservative.ca	conservative	501
200707	www.libertarian.ca	liberal	1
200707	secure.conservative.ca	conservative	34
200707	www.equalvoice.ca	ndp	4
200707	www.ccsd.ca	liberal	1
200707	www.ccsd.ca	ndp	2
200707	www.ndp.ca	ndp	2652
200707	blocquebecois.org	conservateur	1
200707	www.equalvoice.ca	liberal	3
200708	www.nosharia.com	ndp	4
200708	www.equalvoice.ca	conservative	25
200708	www.canadianfreespeech.com	liberal	3
200708	coat.ncf.ca	liberal	2
200708	greenparty.ca	ndp	33
200708	www.ccsd.ca	conservative	1
200708	www.equalvoice.ca	ndp	102
200708	www.ccsd.ca	ndp	3
200708	www.afn.ca	ndp	2
200708	www.youth.ndp.ca	npd	1
200708	www.equalvoice.ca	conservateur	1
200708	www.canadians.org	ndp	1
200708	secure.conservative.ca	conservative	50
200708	www.canadafirst.net	liberal	1
200708	donate.ndp.ca	ndp	42
200708	coat.ncf.ca	conservative	1
200708	www.nosharia.com	liberal	15
200708	www.ndp.ca	ndp	238194
200708	www.youth.ndp.ca	ndp	21
200708	www.davidsuzuki.org	conservative	12
200708	greenparty.ca	conservative	37
200708	donate.ndp.ca	npd	1
200708	www.canadians.org	npd	1
200708	coat.ncf.ca	ndp	4
200708	www.gca.ca	ndp	4
200708	www.canadianfreespeech.com	ndp	2
200708	partimarijuana.org	liberal	1
200708	www.gca.ca	conservative	2
200708	www.canadians.org	conservative	2
200708	www.libertarian.ca	liberal	2
200708	www.gca.ca	liberal	4
200708	stephanedion.ca	liberal	3
200708	www.ndp.ca	npd	54
200708	blocquebecois.org	conservateur	10
200708	www.ndp.ca	liberal	76
200708	liberal.ca	liberal	3
200708	www.equalvoice.ca	npd	1
200708	www.davidsuzuki.org	ndp	12
200708	www.afn.ca	conservative	2
200708	www.ccsd.ca	liberal	1
200708	www.mnq.qc.ca	ndp	1
200708	www.davidsuzuki.org	liberal	16
200708	www.liberal.ca	liberal	76614
200708	ndp.ca	ndp	5
200708	www.canadiancrc.com	conservative	2
200708	cpcml.ca	ndp	3
200708	greenparty.ca	liberal	6
200708	www.afn.ca	liberal	2
200708	www.canadians.org	liberal	4
200708	www.conservative.ca	conservative	71592
200708	www.conservative.ca	conservateur	108
200708	www.equalvoice.ca	liberal	24
200709	stephanedion.ca	liberal	3
200709	www.youth.ndp.ca	npd	1
200709	greenparty.ca	ndp	27
200709	www.afn.ca	liberal	2
200709	www.afn.ca	conservative	2
200709	liberal.ca	liberal	3
200709	www.nosharia.com	liberal	15
200709	www.equalvoice.ca	ndp	102
200709	partimarijuana.org	liberal	1
200709	westernblockparty.com	liberal	9
200709	www.policyalternatives.ca	ndp	135
200709	www.ndp.ca	ndp	243017
200709	blocquebecois.org	conservateur	11
200709	www.canadiancrc.com	conservative	2
200709	www.gca.ca	liberal	4
200709	greenparty.ca	liberal	6
200709	www.mnq.qc.ca	ndp	1
200709	www.liberal.ca	liberal	80312
200709	donate.ndp.ca	npd	1
200709	www.canadianfreespeech.com	ndp	2
200709	cpcml.ca	ndp	3
200709	www.equalvoice.ca	conservateur	1
200709	www.afn.ca	ndp	2
200709	www.canadians.org	liberal	4
200709	ndp.ca	ndp	5
200709	www.ndp.ca	liberal	80
200709	www.canadians.org	ndp	1
200709	www.davidsuzuki.org	conservative	12
200709	coat.ncf.ca	ndp	4
200709	www.nosharia.com	ndp	4
200709	www.equalvoice.ca	conservative	25
200709	www.youth.ndp.ca	ndp	21
200709	www.ccsd.ca	ndp	3
200709	secure.conservative.ca	conservative	84
200709	www.ndp.ca	npd	53
200709	www.canadianfreespeech.com	liberal	3
200709	www.gca.ca	conservative	2
200709	www.libertarian.ca	liberal	2
200709	greenparty.ca	conservative	38
200709	www.davidsuzuki.org	liberal	16
200709	www.canadians.org	npd	1
200709	www.equalvoice.ca	liberal	24
200709	www.canadafirst.net	liberal	1
200709	www.gca.ca	ndp	4
200709	westernblockparty.com	conservative	34
200709	coat.ncf.ca	liberal	2
200709	www.ccsd.ca	conservative	1
200709	www.davidsuzuki.org	ndp	12
200709	www.conservative.ca	conservative	74372
200709	www.ccsd.ca	liberal	1
200709	www.conservative.ca	conservateur	81
200709	donate.ndp.ca	ndp	42
200709	www.equalvoice.ca	npd	1
200709	westernblockparty.com	ndp	25
200709	www.canadians.org	conservative	2
200709	coat.ncf.ca	conservative	1
200710	www.ccsd.ca	ndp	3
200710	greenparty.ca	ndp	29
200710	coat.ncf.ca	liberal	2
200710	greenparty.ca	conservative	34
200710	www.equalvoice.ca	ndp	102
200710	secure.conservative.ca	conservative	123
200710	www.conservative.ca	conservative	70820
200710	ndp.ca	ndp	6
200710	www.gca.ca	liberal	4
200710	greenparty.ca	liberal	6
200710	blocquebecois.org	conservateur	11
200710	www.gca.ca	conservative	2
200710	www.ccsd.ca	liberal	1
200710	www.mnq.qc.ca	ndp	1
200710	www.nawl.ca	liberal	4
200710	www.equalvoice.ca	liberal	24
200710	www.ccsd.ca	conservative	1
200710	www.canadians.org	ndp	1
200710	www.nawl.ca	npd	2
200710	www.youth.ndp.ca	ndp	21
200710	donate.ndp.ca	npd	1
200710	www.ndp.ca	ndp	211135
200710	www.canadians.org	npd	1
200710	www.afn.ca	ndp	2
200710	www.conservateur.ca	conservative	140
200710	www.conservative.ca	conservateur	81
200710	www.davidsuzuki.org	ndp	12
200710	stephanedion.ca	liberal	2
200710	www.canadians.org	liberal	4
200710	www.equalvoice.ca	conservative	25
200710	www.equalvoice.ca	npd	1
200710	www.nosharia.com	ndp	4
200710	coat.ncf.ca	conservative	1
200710	www.ndp.ca	liberal	48
200710	www.afn.ca	liberal	2
200710	www.canadians.org	conservative	2
200710	partimarijuana.org	liberal	1
200710	www.gca.ca	ndp	4
200710	donate.ndp.ca	ndp	42
200710	www.canadafirst.net	liberal	1
200710	www.liberal.ca	liberal	86270
200710	www.davidsuzuki.org	liberal	16
200710	www.policyalternatives.ca	ndp	405
200710	coat.ncf.ca	ndp	4
200710	www.libertarian.ca	liberal	2
200710	www.ndp.ca	npd	55
200710	www.nawl.ca	ndp	2
200710	www.canadiancrc.com	conservative	2
200710	www.afn.ca	conservative	2
200710	www.equalvoice.ca	conservateur	1
200710	www.nosharia.com	liberal	15
200710	cpcml.ca	ndp	3
200710	www.canadianfreespeech.com	liberal	3
200710	www.davidsuzuki.org	conservative	12
200710	www.canadianfreespeech.com	ndp	2
200710	www.youth.ndp.ca	npd	1
200710	liberal.ca	liberal	2
200711	www.youth.ndp.ca	ndp	20
200711	greenparty.ca	liberal	8
200711	blocquebecois.org	conservateur	11
200711	www.ccsd.ca	ndp	3
200711	www.canadians.org	npd	1
200711	www.ccsd.ca	conservative	1
200711	www.conservative.ca	conservateur	56
200711	coat.ncf.ca	liberal	2
200711	greenparty.ca	ndp	63
200711	www.canadians.org	liberal	4
200711	www.canadianfreespeech.com	liberal	2
200711	www.policyalternatives.ca	ndp	389
200711	greenparty.ca	conservative	50
200711	partimarijuana.org	liberal	1
200711	www.nosharia.com	ndp	4
200711	www.davidsuzuki.org	liberal	16
200711	www.canadians.org	ndp	2
200711	secure.conservative.ca	conservative	67
200711	www.mnq.qc.ca	ndp	1
200711	www.equalvoice.ca	liberal	24
200711	www.equalvoice.ca	ndp	102
200711	www.nawl.ca	ndp	2
200711	cpcml.ca	ndp	3
200711	www.canadians.org	conservative	2
200711	www.libertarian.ca	liberal	2
200711	www.davidsuzuki.org	ndp	12
200711	www.ndp.ca	ndp	215495
200711	www.afn.ca	ndp	2
200711	www.ndp.ca	npd	53
200711	www.gca.ca	liberal	4
200711	www.nawl.ca	npd	2
200711	www.conservative.ca	conservative	69672
200711	www.gca.ca	ndp	4
200711	www.davidsuzuki.org	conservative	12
200711	www.nawl.ca	liberal	4
200711	www.afn.ca	liberal	2
200711	coat.ncf.ca	conservative	1
200711	donate.ndp.ca	ndp	3
200711	www.canadafirst.net	liberal	1
200711	ndp.ca	ndp	6
200711	www.equalvoice.ca	conservateur	1
200711	www.conservateur.ca	conservative	32
200711	liberal.ca	liberal	2
200711	www.fairvotecanada.org	ndp	8
200711	www.ccsd.ca	liberal	1
200711	www.canadiancrc.com	conservative	3
200711	www.afn.ca	conservative	2
200711	www.equalvoice.ca	conservative	25
200711	coat.ncf.ca	ndp	5
200711	www.gca.ca	conservative	2
200711	www.nosharia.com	liberal	15
200711	www.youth.ndp.ca	npd	1
200711	www.ndp.ca	liberal	48
200711	www.liberal.ca	liberal	8802993
200711	www.equalvoice.ca	npd	1
200711	stephanedion.ca	liberal	2
200712	coat.ncf.ca	ndp	5
200712	www.equalvoice.ca	npd	1
200712	www.nawl.ca	ndp	2
200712	coat.ncf.ca	conservative	1
200712	donate.ndp.ca	ndp	3
200712	www.gca.ca	ndp	4
200712	www.canadafirst.net	liberal	1
200712	www.ccsd.ca	liberal	1
200712	www.afn.ca	conservative	2
200712	www.gca.ca	liberal	4
200712	www.canadians.org	liberal	5
200712	www.canadians.org	conservative	2
200712	greenparty.ca	conservative	52
200712	www.conservative.ca	conservative	82401
200712	www.nosharia.com	liberal	15
200712	www.ccsd.ca	conservative	1
200712	greenparty.ca	liberal	10
200712	www.davidsuzuki.org	liberal	16
200712	www.ndp.ca	liberal	94
200712	www.canadians.org	ndp	4
200712	www.youth.ndp.ca	npd	1
200712	stephanedion.ca	liberal	2
200712	secure.conservative.ca	conservative	67
200712	www.canadianfreespeech.com	liberal	2
200712	www.canadians.org	npd	1
200712	www.equalvoice.ca	conservateur	1
200712	www.canadiancrc.com	conservative	2
200712	www.fairvotecanada.org	liberal	4
200712	www.cpcenergy.ca	conservative	1
200712	www.nawl.ca	liberal	4
200712	www.gca.ca	conservative	2
200712	www.energiepcc.ca	conservative	1
200712	liberal.ca	liberal	2
200712	www.equalvoice.ca	ndp	102
200712	www.ccsd.ca	ndp	3
200712	www.afn.ca	liberal	2
200712	www.fairvotecanada.org	ndp	12
200712	www.afn.ca	ndp	2
200712	www.ndp.ca	npd	51
200712	www.youth.ndp.ca	ndp	20
200712	www.davidsuzuki.org	conservative	12
200712	www.conservative.ca	conservateur	75
200712	www.davidsuzuki.org	ndp	18
200712	blocquebecois.org	conservateur	11
200712	ndp.ca	ndp	6
200712	gristmill.grist.org	ndp	1
200712	coat.ncf.ca	liberal	2
200712	www.liberal.ca	liberal	99035
200712	hdr.undp.org	ndp	4
200712	www.equalvoice.ca	liberal	24
200712	www.equalvoice.ca	conservative	25
200712	www.nawl.ca	npd	2
200712	cpcml.ca	ndp	3
200712	www.ndp.ca	ndp	320751
200712	www.libertarian.ca	liberal	2
200712	www.nosharia.com	ndp	4
200712	partimarijuana.org	liberal	1
200712	greenparty.ca	ndp	90
200712	www.mnq.qc.ca	ndp	1
200712	www.policyalternatives.ca	ndp	405
200801	www.canadafirst.net	liberal	1
200801	coat.ncf.ca	conservative	1
200801	www.equalvoice.ca	liberal	24
200801	www.libertarian.ca	liberal	2
200801	www.davidsuzuki.org	conservative	12
200801	www.conservative.ca	conservative	81408
200801	en.wikipedia.org	ndp	1
200801	www.energiepcc.ca	conservative	1
200801	greenparty.ca	conservative	40
200801	www.conservative.ca	conservateur	63
200801	www.equalvoice.ca	npd	1
200801	www.ndp.ca	npd	52
200801	www.policyalternatives.ca	ndp	401
200801	www.ccsd.ca	conservative	1
200801	www.mnq.qc.ca	ndp	1
200801	www.gca.ca	liberal	4
200801	hdr.undp.org	ndp	4
200801	www.afn.ca	liberal	2
200801	cpcml.ca	ndp	3
200801	www.gca.ca	conservative	2
200801	www.nosharia.com	ndp	4
200801	coat.ncf.ca	liberal	2
200801	greenparty.ca	ndp	111
200801	blocquebecois.org	conservateur	11
200801	ndp.ca	ndp	6
200801	www.davidsuzuki.org	liberal	16
200801	www.canadianfreespeech.com	liberal	2
200801	www.nawl.ca	ndp	2
200801	www.canadians.org	liberal	5
200801	greenparty.ca	liberal	10
200801	www.canadians.org	conservative	2
200801	www.equalvoice.ca	conservative	25
200801	www.canadiancrc.com	conservative	2
200801	www.equalvoice.ca	conservateur	1
200801	partimarijuana.org	liberal	1
200801	www.ndp.ca	ndp	328203
200801	www.fairvotecanada.org	liberal	4
200801	secure.conservative.ca	conservative	67
200801	donate.ndp.ca	ndp	3
200801	www.cpcenergy.ca	conservative	1
200801	www.gca.ca	ndp	4
200801	www.canadians.org	ndp	4
200801	www.canadians.org	npd	1
200801	gristmill.grist.org	ndp	1
200801	www.afn.ca	conservative	2
200801	www.nawl.ca	liberal	4
200801	www.nosharia.com	liberal	15
200801	www.davidsuzuki.org	ndp	18
200801	www.ccsd.ca	liberal	1
200801	liberal.ca	liberal	2
200801	coat.ncf.ca	ndp	5
200801	stephanedion.ca	liberal	2
200801	www.afn.ca	ndp	2
200801	www.ndp.ca	liberal	90
200801	www.nawl.ca	npd	2
200801	www.liberal.ca	liberal	101228
200801	www.equalvoice.ca	ndp	102
200801	www.ccsd.ca	ndp	3
200801	www.fairvotecanada.org	ndp	12
200801	www.ndp.ca	conservative	1
200802	coat.ncf.ca	ndp	5
200802	www.gca.ca	liberal	4
200802	en.wikipedia.org	ndp	1
200802	www.gca.ca	conservative	2
200802	partimarijuana.org	liberal	1
200802	www.canadians.org	ndp	5
200802	cpcml.ca	ndp	3
200802	ndp.ca	ndp	5
200802	www.equalvoice.ca	npd	1
200802	www.equalvoice.ca	liberal	24
200802	www.conservative.ca	conservative	83976
200802	www.nawl.ca	npd	2
200802	www.fairvotecanada.org	liberal	4
200802	www.ndp.ca	conservative	1
200802	www.energiepcc.ca	conservative	1
200802	www.libertarian.ca	liberal	1
200802	secure.conservative.ca	conservative	75
200802	www.nationalpost.com	liberal	9
200802	www.conservateur.ca	conservative	33
200802	www.davidsuzuki.org	ndp	18
200802	www.ndp.ca	npd	51
200802	stephanedion.ca	liberal	2
200802	hdr.undp.org	ndp	4
200802	www.canadiancrc.com	conservative	2
200802	gristmill.grist.org	liberal	1
200802	www.cpcenergy.ca	conservative	1
200802	www.gca.ca	ndp	4
200802	www.liberal.ca	liberal	103470
200802	www.mnq.qc.ca	ndp	1
200802	www.nawl.ca	liberal	4
200802	www.cbc.ca	liberal	1
200802	www.equalvoice.ca	conservateur	1
200802	www.afn.ca	conservative	2
200802	www.afn.ca	ndp	2
200802	blocquebecois.org	conservateur	11
200802	www.canadians.org	npd	1
200802	www.equalvoice.ca	conservative	25
200802	coat.ncf.ca	liberal	2
200802	www.equalvoice.ca	ndp	102
200802	www.canadians.org	liberal	5
200802	www.canadianfreespeech.com	liberal	2
200802	www.davidsuzuki.org	conservative	12
200802	www.canadians.org	conservative	2
200802	www.conservative.ca	conservateur	78
200802	www.nawl.ca	ndp	2
200802	www.afn.ca	liberal	2
200802	gristmill.grist.org	ndp	1
200802	coat.ncf.ca	conservative	1
200802	liberal.ca	liberal	2
200802	www.davidsuzuki.org	liberal	16
200802	donate.ndp.ca	ndp	3
200802	www.ccsd.ca	ndp	3
200802	www.ndp.ca	ndp	344980
200802	www.nosharia.com	ndp	4
200802	www.nosharia.com	liberal	15
200802	www.policyalternatives.ca	ndp	405
200802	www.theglobeandmail.com	liberal	6
200802	www.ccsd.ca	conservative	1
200802	www.ccsd.ca	liberal	1
200802	www.canadafirst.net	liberal	1
200802	www.fairvotecanada.org	ndp	12
200802	www.ndp.ca	liberal	128
200803	www.youth.ndp.ca	ndp	61
200803	www.energiepcc.ca	conservative	1
200803	www.progressivebloggers.ca	conservative	1
200803	donate.ndp.ca	ndp	3
200803	www.gca.ca	liberal	4
200803	www.ndp.ca	npd	52
200803	www.ccsd.ca	liberal	1
200803	www.nawl.ca	liberal	4
200803	www.canadians.org	npd	1
200803	www.equalvoice.ca	npd	1
200803	www.canadafirst.net	liberal	1
200803	www.nawl.ca	ndp	2
200803	www.afn.ca	liberal	2
200803	www.gca.ca	ndp	4
200803	www.cpcenergy.ca	conservative	1
200803	www.equalvoice.ca	liberal	24
200803	liberal.ca	liberal	2
200803	www.nosharia.com	ndp	4
200803	www.afn.ca	ndp	2
200803	secure.conservative.ca	conservative	75
200803	www.afn.ca	conservative	2
200803	www.conservateur.ca	conservative	33
200803	www.liberal.ca	liberal	9458210
200803	www.nawl.ca	npd	2
200803	partimarijuana.org	liberal	1
200803	en.wikipedia.org	ndp	1
200803	www.equalvoice.ca	conservative	25
200803	gristmill.grist.org	ndp	1
200803	www.ndp.ca	liberal	96
200803	www.fairvotecanada.org	ndp	1
200803	www.davidsuzuki.org	conservative	12
200803	www.progressivebloggers.ca	liberal	3
200803	www.ccsd.ca	conservative	1
200803	ndp.ca	ndp	5
200803	www.conservative.ca	conservateur	72
200803	www.davidsuzuki.org	liberal	16
200803	coat.ncf.ca	ndp	5
200803	stephanedion.ca	liberal	2
200803	coat.ncf.ca	liberal	2
200803	www.canadians.org	conservative	2
200803	cpcml.ca	ndp	3
200803	www.canadians.org	liberal	5
200803	www.equalvoice.ca	ndp	102
200803	www.libertarian.ca	liberal	1
200803	www.icrtourism.org	ndp	3
200803	www.davidsuzuki.org	ndp	18
200803	hdr.undp.org	ndp	4
200803	www.libertarian.ca	ndp	3
200803	www.canadians.org	ndp	5
200803	www.equalvoice.ca	conservateur	1
200803	www.ndp.ca	conservative	1
200803	www.ccsd.ca	ndp	3
200803	www.mnq.qc.ca	ndp	1
200803	www.nosharia.com	liberal	15
200803	www.liberal.ca	ndp	2
200803	www.ndp.ca	ndp	294917
200803	www.policyalternatives.ca	ndp	405
200803	blocquebecois.org	conservateur	11
200803	coat.ncf.ca	conservative	1
200803	www.canadiancrc.com	conservative	2
200803	www.conservative.ca	conservative	84188
200803	www.canadianfreespeech.com	liberal	2
200803	www.gca.ca	conservative	2
200804	www.davidsuzuki.org	conservative	12
200804	cpcml.ca	ndp	3
200804	www.libertarian.ca	liberal	1
200804	www.liberal.ca	liberal	11557787
200804	www.conservative.ca	conservateur	69
200804	www.nawl.ca	npd	2
200804	www.cpcenergy.ca	conservative	1
200804	www.davidsuzuki.org	liberal	16
200804	stephanedion.ca	liberal	2
200804	www.ccsd.ca	conservative	1
200804	www.canadiancrc.com	conservative	2
200804	www.ccsd.ca	ndp	3
200804	www.nosharia.com	ndp	4
200804	www.energiepcc.ca	conservative	1
200804	www.nosharia.com	liberal	15
200804	greenparty.ca	ndp	193
200804	coat.ncf.ca	conservative	1
200804	donate.ndp.ca	ndp	3
200804	www.canadafirst.net	liberal	1
200804	secure.conservative.ca	conservative	75
200804	www.equalvoice.ca	conservateur	1
200804	www.nawl.ca	ndp	2
200804	www.ndp.ca	conservative	1
200804	www.gca.ca	conservative	2
200804	www.christindal.ca	liberal	1
200804	coat.ncf.ca	liberal	2
200804	www.liberal.ca	ndp	2
200804	www.mnq.qc.ca	ndp	1
200804	www.conservative.ca	conservative	97741
200804	www.youth.ndp.ca	ndp	2
200804	partimarijuana.org	liberal	1
200804	www.christindal.ca	conservative	1
200804	www.gca.ca	ndp	4
200804	www.canadians.org	npd	1
200804	www.christindal.ca	ndp	1
200804	www.ndp.ca	ndp	355883
200804	gristmill.grist.org	ndp	1
200804	www.policyalternatives.ca	ndp	307
200804	www.ndp.ca	npd	56
200804	blocquebecois.org	conservateur	11
200804	www.gca.ca	liberal	4
200804	www.ndp.ca	liberal	128
200804	www.formrouter.com	npd	2
200804	www.afn.ca	liberal	2
200804	www.greenparty.ca	ndp	1
200804	hdr.undp.org	ndp	4
200804	ndp.ca	ndp	5
200804	coat.ncf.ca	ndp	5
200804	www.davidsuzuki.org	ndp	18
200804	www.canadianfreespeech.com	liberal	2
200804	liberal.ca	liberal	2
200804	en.wikipedia.org	ndp	1
200804	www.canadians.org	conservative	2
200804	www.equalvoice.ca	conservative	25
200804	www.equalvoice.ca	npd	1
200804	greenparty.ca	conservative	48
200804	www.canadians.org	ndp	5
200804	www.libertarian.ca	ndp	3
200804	www.equalvoice.ca	ndp	102
200804	www.nawl.ca	liberal	4
200804	www.afn.ca	conservative	2
200804	www.conservateur.ca	conservative	33
200804	www.equalvoice.ca	liberal	24
200804	www.afn.ca	ndp	2
200804	greenparty.ca	conservateur	85
200804	www.canadians.org	liberal	5
200804	www.ccsd.ca	liberal	1
200804	greenparty.ca	liberal	26
200805	www.canadianfreespeech.com	liberal	2
200805	www.ccsd.ca	liberal	1
200805	www.ccsd.ca	conservative	1
200805	www.afn.ca	conservative	2
200805	www.nawl.ca	liberal	4
200805	liberal.ca	liberal	2
200805	www.cpcenergy.ca	conservative	1
200805	www.libertarian.ca	liberal	1
200805	www.canadiancrc.com	conservative	2
200805	gristmill.grist.org	ndp	1
200805	www.canadians.org	npd	1
200805	partimarijuana.org	liberal	1
200805	www.gca.ca	liberal	4
200805	www.ndp.ca	ndp	278166
200805	coat.ncf.ca	liberal	2
200805	www.liberal.ca	liberal	1424242
200805	greenparty.ca	ndp	281
200805	www.warrenkinsella.com	conservative	1
200805	cpcml.ca	ndp	3
200805	stephanedion.ca	liberal	2
200805	www.nosharia.com	ndp	4
200805	www.youth.ndp.ca	ndp	2
200805	cnet.conservative.ca	conservative	4
200805	www.canadians.org	conservative	2
200805	www.davidsuzuki.org	liberal	16
200805	coat.ncf.ca	conservative	1
200805	donate.ndp.ca	ndp	3
200805	www.canadafirst.net	liberal	1
200805	www.gca.ca	ndp	4
200805	www.ndp.ca	npd	54
200805	www.energiepcc.ca	conservative	1
200805	www.liberal.ca	ndp	2
200805	www.christindal.ca	liberal	1
200805	secure.conservative.ca	conservative	75
200805	www.ndp.ca	conservative	1
200805	gristmill.grist.org	conservative	1
200805	www.conservative.ca	conservative	95615
200805	www.ndp.ca	liberal	80
200805	www.davidsuzuki.org	ndp	18
200805	www.afn.ca	liberal	2
200805	coat.ncf.ca	ndp	5
